CREATEDAT,CREATEDBY,MODIFIEDAT,MODIFIEDBY,code ,description,department_code
0010-10-20 22:00:00.000000554,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000554,juan.isaza@giproyectos.com,25269,Facatativá,25
0010-10-20 22:00:00.000000555,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000555,juan.isaza@giproyectos.com,25279,Fomeque,25
0010-10-20 22:00:00.000000556,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000556,juan.isaza@giproyectos.com,25281,Fosca,25
0010-10-20 22:00:00.000000557,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000557,juan.isaza@giproyectos.com,25286,Funza,25
0010-10-20 22:00:00.000000558,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000558,juan.isaza@giproyectos.com,25288,Fúquene,25
0010-10-20 22:00:00.000000559,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000559,juan.isaza@giproyectos.com,2529,Fusagasugá,25
0010-10-20 22:00:00.000000560,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000560,juan.isaza@giproyectos.com,25293,Gachala,25
0010-10-20 22:00:00.000000561,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000561,juan.isaza@giproyectos.com,25295,Gachancipá,25
0010-10-20 22:00:00.000000562,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000562,juan.isaza@giproyectos.com,25297,Gachetá,25
0010-10-20 22:00:00.000000563,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000563,juan.isaza@giproyectos.com,25299,Gama,25
0010-10-20 22:00:00.000000564,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000564,juan.isaza@giproyectos.com,25307,Girardot,25
0010-10-20 22:00:00.000000565,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000565,juan.isaza@giproyectos.com,5313,Granada,25
0010-10-20 22:00:00.000000566,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000566,juan.isaza@giproyectos.com,25317,Guachetá,25
0010-10-20 22:00:00.000000567,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000567,juan.isaza@giproyectos.com,2532,Guaduas,25
0010-10-20 22:00:00.000000568,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000568,juan.isaza@giproyectos.com,25322,Guasca,25
0010-10-20 22:00:00.000000569,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000569,juan.isaza@giproyectos.com,25324,Guataquí,25
0010-10-20 22:00:00.000000570,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000570,juan.isaza@giproyectos.com,25326,Guatavita,25
0010-10-20 22:00:00.000000571,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000571,juan.isaza@giproyectos.com,25328,Guayabal de Siquima,25
0010-10-20 22:00:00.000000572,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000572,juan.isaza@giproyectos.com,25335,Guayabetal,25
0010-10-20 22:00:00.000000573,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000573,juan.isaza@giproyectos.com,25339,Gutiérrez,25
0010-10-20 22:00:00.000000574,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000574,juan.isaza@giproyectos.com,25368,Jerusalén,25
0010-10-20 22:00:00.000000575,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000575,juan.isaza@giproyectos.com,25372,Junín,25
0010-10-20 22:00:00.000000576,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000576,juan.isaza@giproyectos.com,25377,La Calera,25
0010-10-20 22:00:00.000000577,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000577,juan.isaza@giproyectos.com,25386,La Mesa,25
0010-10-20 22:00:00.000000578,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000578,juan.isaza@giproyectos.com,25394,La Palma,25
0010-10-20 22:00:00.000000579,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000579,juan.isaza@giproyectos.com,25398,La Peña,25
0010-10-20 22:00:00.000000580,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000580,juan.isaza@giproyectos.com,25402,La Vega,25
0010-10-20 22:00:00.000000581,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000581,juan.isaza@giproyectos.com,25407,Lenguazaque,25
0010-10-20 22:00:00.000000582,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000582,juan.isaza@giproyectos.com,25426,Macheta,25
0010-10-20 22:00:00.000000583,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000583,juan.isaza@giproyectos.com,2543,Madrid,25
0010-10-20 22:00:00.000000584,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000584,juan.isaza@giproyectos.com,25436,Manta,25
0010-10-20 22:00:00.000000585,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000585,juan.isaza@giproyectos.com,25438,Medina,25
0010-10-20 22:00:00.000000586,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000586,juan.isaza@giproyectos.com,25473,Mosquera,25
0010-10-20 22:00:00.000000587,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000587,juan.isaza@giproyectos.com,25483,Nariño,25
0010-10-20 22:00:00.000000588,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000588,juan.isaza@giproyectos.com,25486,Nemocón,25
0010-10-20 22:00:00.000000589,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000589,juan.isaza@giproyectos.com,25488,Nilo,25
0010-10-20 22:00:00.000000590,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000590,juan.isaza@giproyectos.com,25489,Nimaima,25
0010-10-20 22:00:00.000000591,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000591,juan.isaza@giproyectos.com,25491,Nocaima,25
0010-10-20 22:00:00.000000592,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000592,juan.isaza@giproyectos.com,25513,Pacho,25
0010-10-20 22:00:00.000000593,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000593,juan.isaza@giproyectos.com,25518,Paime,25
0010-10-20 22:00:00.000000594,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000594,juan.isaza@giproyectos.com,25524,Pandi,25
0010-10-20 22:00:00.000000595,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000595,juan.isaza@giproyectos.com,2553,Paratebueno,25
0010-10-20 22:00:00.000000596,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000596,juan.isaza@giproyectos.com,25535,Pasca,25
0010-10-20 22:00:00.000000597,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000597,juan.isaza@giproyectos.com,25572,Puerto Salgar,25
0010-10-20 22:00:00.000000598,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000598,juan.isaza@giproyectos.com,2558,Pulí,25
0010-10-20 22:00:00.000000599,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000599,juan.isaza@giproyectos.com,25592,Quebradanegra,25
0010-10-20 22:00:00.000000600,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000600,juan.isaza@giproyectos.com,25594,Quetame,25
0010-10-20 22:00:00.000000601,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000601,juan.isaza@giproyectos.com,25596,Quipile,25
0010-10-20 22:00:00.000000602,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000602,juan.isaza@giproyectos.com,25612,Ricaurte,25
0010-10-20 22:00:00.000000603,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000603,juan.isaza@giproyectos.com,25645,San Antonio del Tequendama,25
0010-10-20 22:00:00.000000604,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000604,juan.isaza@giproyectos.com,25649,San Bernardo,25
0010-10-20 22:00:00.000000605,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000605,juan.isaza@giproyectos.com,25653,San Cayetano,25
0010-10-20 22:00:00.000000606,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000606,juan.isaza@giproyectos.com,25658,San Francisco,25
0010-10-20 22:00:00.000000607,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000607,juan.isaza@giproyectos.com,25662,San Juan de Río Seco,25
0010-10-20 22:00:00.000000608,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000608,juan.isaza@giproyectos.com,25718,Sasaima,25
0010-10-20 22:00:00.000000609,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000609,juan.isaza@giproyectos.com,25736,Sesquilé,25
0010-10-20 22:00:00.000000610,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000610,juan.isaza@giproyectos.com,2574,Sibaté,25
0010-10-20 22:00:00.000000611,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000611,juan.isaza@giproyectos.com,25743,Silvania,25
0010-10-20 22:00:00.000000612,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000612,juan.isaza@giproyectos.com,25745,Simijaca,25
0010-10-20 22:00:00.000000613,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000613,juan.isaza@giproyectos.com,25754,Soacha,25
0010-10-20 22:00:00.000000614,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000614,juan.isaza@giproyectos.com,25758,Sopó,25
0010-10-20 22:00:00.000000615,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000615,juan.isaza@giproyectos.com,25769,Subachoque,25
0010-10-20 22:00:00.000000616,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000616,juan.isaza@giproyectos.com,25772,Suesca,25
0010-10-20 22:00:00.000000617,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000617,juan.isaza@giproyectos.com,25777,Supatá,25
0010-10-20 22:00:00.000000618,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000618,juan.isaza@giproyectos.com,25779,Susa,25
0010-10-20 22:00:00.000000619,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000619,juan.isaza@giproyectos.com,25781,Sutatausa,25
0010-10-20 22:00:00.000000620,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000620,juan.isaza@giproyectos.com,25785,Tabio,25
0010-10-20 22:00:00.000000621,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000621,juan.isaza@giproyectos.com,25793,Tausa,25
0010-10-20 22:00:00.000000622,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000622,juan.isaza@giproyectos.com,25797,Tena,25
0010-10-20 22:00:00.000000623,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000623,juan.isaza@giproyectos.com,25799,Tenjo,25
0010-10-20 22:00:00.000000624,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000624,juan.isaza@giproyectos.com,25805,Tibacuy,25
0010-10-20 22:00:00.000000625,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000625,juan.isaza@giproyectos.com,25807,Tibirita,25
0010-10-20 22:00:00.000000626,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000626,juan.isaza@giproyectos.com,25815,Tocaima,25
0010-10-20 22:00:00.000000627,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000627,juan.isaza@giproyectos.com,25817,Tocancipá,25
0010-10-20 22:00:00.000000628,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000628,juan.isaza@giproyectos.com,25823,Topaipí,25
0010-10-20 22:00:00.000000629,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000629,juan.isaza@giproyectos.com,25839,Ubalá,25
0010-10-20 22:00:00.000000630,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000630,juan.isaza@giproyectos.com,25841,Ubaque,25
0010-10-20 22:00:00.000000631,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000631,juan.isaza@giproyectos.com,25845,Une,25
0010-10-20 22:00:00.000000632,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000632,juan.isaza@giproyectos.com,25851,Útica,25
0010-10-20 22:00:00.000000633,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000633,juan.isaza@giproyectos.com,25506,Venecia,25
0010-10-20 22:00:00.000000634,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000634,juan.isaza@giproyectos.com,25862,Vergara,25
0010-10-20 22:00:00.000000635,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000635,juan.isaza@giproyectos.com,25867,Vianí,25
0010-10-20 22:00:00.000000636,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000636,juan.isaza@giproyectos.com,25843,Villa de San Diego de Ubate,25
0010-10-20 22:00:00.000000637,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000637,juan.isaza@giproyectos.com,25871,Villagómez,25
0010-10-20 22:00:00.000000638,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000638,juan.isaza@giproyectos.com,25873,Villapinzón,25
0010-10-20 22:00:00.000000639,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000639,juan.isaza@giproyectos.com,25875,Villeta,25
0010-10-20 22:00:00.000000640,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000640,juan.isaza@giproyectos.com,25878,Viotá,25
0010-10-20 22:00:00.000000641,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000641,juan.isaza@giproyectos.com,25885,Yacopí,25
0010-10-20 22:00:00.000000642,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000642,juan.isaza@giproyectos.com,25898,Zipacón,25
0010-10-20 22:00:00.000000643,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000643,juan.isaza@giproyectos.com,25899,Zipaquirá,25
0010-10-20 22:00:00.000000644,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000644,juan.isaza@giproyectos.com,94343,Barranco Minas,94
0010-10-20 22:00:00.000000645,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000645,juan.isaza@giproyectos.com,94886,Cacahual,94
0010-10-20 22:00:00.000000646,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000646,juan.isaza@giproyectos.com,94001,Inírida,94
0010-10-20 22:00:00.000000647,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000647,juan.isaza@giproyectos.com,94885,La Guadalupe,94
0010-10-20 22:00:00.000000648,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000648,juan.isaza@giproyectos.com,94663,Mapiripana,94
0010-10-20 22:00:00.000000649,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000649,juan.isaza@giproyectos.com,94888,Morichal,94
0010-10-20 22:00:00.000000650,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000650,juan.isaza@giproyectos.com,94887,Pana Pana,94
0010-10-20 22:00:00.000000651,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000651,juan.isaza@giproyectos.com,8573,Puerto Colombia,94
0010-10-20 22:00:00.000000652,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000652,juan.isaza@giproyectos.com,94883,San Felipe,94
0010-10-20 22:00:00.000000653,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000653,juan.isaza@giproyectos.com,95015,Calamar,95
0010-10-20 22:00:00.000000654,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000654,juan.isaza@giproyectos.com,95025,El Retorno,95
0010-10-20 22:00:00.000000655,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000655,juan.isaza@giproyectos.com,952,Miraflores,95
0010-10-20 22:00:00.000000656,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000656,juan.isaza@giproyectos.com,95001,San José del Guaviare,95
0010-10-20 22:00:00.000000657,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000657,juan.isaza@giproyectos.com,41006,Acevedo,41
0010-10-20 22:00:00.000000658,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000658,juan.isaza@giproyectos.com,41013,Agrado,41
0010-10-20 22:00:00.000000659,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000659,juan.isaza@giproyectos.com,41016,Aipe,41
0010-10-20 22:00:00.000000660,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000660,juan.isaza@giproyectos.com,4102,Algeciras,41
0010-10-20 22:00:00.000000661,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000661,juan.isaza@giproyectos.com,41026,Altamira,41
0010-10-20 22:00:00.000000662,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000662,juan.isaza@giproyectos.com,41078,Baraya,41
0010-10-20 22:00:00.000000663,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000663,juan.isaza@giproyectos.com,41132,Campoalegre,41
0010-10-20 22:00:00.000000664,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000664,juan.isaza@giproyectos.com,41206,Colombia,41
0010-10-20 22:00:00.000000665,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000665,juan.isaza@giproyectos.com,41244,Elías,41
0010-10-20 22:00:00.000000666,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000666,juan.isaza@giproyectos.com,41298,Garzón,41
0010-10-20 22:00:00.000000667,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000667,juan.isaza@giproyectos.com,41306,Gigante,41
0010-10-20 22:00:00.000000668,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000668,juan.isaza@giproyectos.com,41319,Guadalupe,41
0010-10-20 22:00:00.000000669,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000669,juan.isaza@giproyectos.com,41349,Hobo,41
0010-10-20 22:00:00.000000670,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000670,juan.isaza@giproyectos.com,41357,Iquira,41
0010-10-20 22:00:00.000000671,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000671,juan.isaza@giproyectos.com,41359,Isnos,41
0010-10-20 22:00:00.000000672,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000672,juan.isaza@giproyectos.com,41378,La Argentina,41
0010-10-20 22:00:00.000000673,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000673,juan.isaza@giproyectos.com,41396,La Plata,41
0010-10-20 22:00:00.000000674,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000674,juan.isaza@giproyectos.com,41483,Nátaga,41
0010-10-20 22:00:00.000000675,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000675,juan.isaza@giproyectos.com,41001,Neiva,41
0010-10-20 22:00:00.000000676,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000676,juan.isaza@giproyectos.com,41503,Oporapa,41
0010-10-20 22:00:00.000000677,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000677,juan.isaza@giproyectos.com,41518,Paicol,41
0010-10-20 22:00:00.000000678,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000678,juan.isaza@giproyectos.com,41524,Palermo,41
0010-10-20 22:00:00.000000679,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000679,juan.isaza@giproyectos.com,4153,Palestina,41
0010-10-20 22:00:00.000000680,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000680,juan.isaza@giproyectos.com,41548,Pital,41
0010-10-20 22:00:00.000000681,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000681,juan.isaza@giproyectos.com,41551,Pitalito,41
0010-10-20 22:00:00.000000682,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000682,juan.isaza@giproyectos.com,41615,Rivera,41
0010-10-20 22:00:00.000000683,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000683,juan.isaza@giproyectos.com,4166,Saladoblanco,41
0010-10-20 22:00:00.000000684,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000684,juan.isaza@giproyectos.com,41668,San Agustín,41
0010-10-20 22:00:00.000000685,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000685,juan.isaza@giproyectos.com,41676,Santa María,41
0010-10-20 22:00:00.000000686,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000686,juan.isaza@giproyectos.com,4177,Suaza,41
0010-10-20 22:00:00.000000687,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000687,juan.isaza@giproyectos.com,41791,Tarqui,41
0010-10-20 22:00:00.000000688,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000688,juan.isaza@giproyectos.com,41799,Tello,41
0010-10-20 22:00:00.000000689,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000689,juan.isaza@giproyectos.com,41801,Teruel,41
0010-10-20 22:00:00.000000690,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000690,juan.isaza@giproyectos.com,41797,Tesalia,41
0010-10-20 22:00:00.000000691,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000691,juan.isaza@giproyectos.com,41807,Timaná,41
0010-10-20 22:00:00.000000692,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000692,juan.isaza@giproyectos.com,41872,Villavieja,41
0010-10-20 22:00:00.000000693,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000693,juan.isaza@giproyectos.com,41885,Yaguará,41
0010-10-20 22:00:00.000000694,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000694,juan.isaza@giproyectos.com,44035,Albania,44
0010-10-20 22:00:00.000000695,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000695,juan.isaza@giproyectos.com,44078,Barrancas,44
0010-10-20 22:00:00.000000696,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000696,juan.isaza@giproyectos.com,4409,Dibula,44
0010-10-20 22:00:00.000000697,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000697,juan.isaza@giproyectos.com,44098,Distracción,44
0010-10-20 22:00:00.000000698,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000698,juan.isaza@giproyectos.com,4411,El Molino,44
0010-10-20 22:00:00.000000699,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000699,juan.isaza@giproyectos.com,44279,Fonseca,44
0010-10-20 22:00:00.000000700,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000700,juan.isaza@giproyectos.com,44378,Hatonuevo,44
0010-10-20 22:00:00.000000701,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000701,juan.isaza@giproyectos.com,4442,La Jagua del Pilar,44
0010-10-20 22:00:00.000000702,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000702,juan.isaza@giproyectos.com,4443,Maicao,44
0010-10-20 22:00:00.000000703,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000703,juan.isaza@giproyectos.com,4456,Manaure,44
0010-10-20 22:00:00.000000704,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000704,juan.isaza@giproyectos.com,44001,Riohacha,44
0010-10-20 22:00:00.000000705,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000705,juan.isaza@giproyectos.com,4465,San Juan del Cesar,44
0010-10-20 22:00:00.000000706,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000706,juan.isaza@giproyectos.com,44847,Uribia,44
0010-10-20 22:00:00.000000707,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000707,juan.isaza@giproyectos.com,44855,Urumita,44
0010-10-20 22:00:00.000000708,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000708,juan.isaza@giproyectos.com,44874,Villanueva,44
0010-10-20 22:00:00.000000709,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000709,juan.isaza@giproyectos.com,4703,Algarrobo,47
0010-10-20 22:00:00.000000710,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000710,juan.isaza@giproyectos.com,47053,Aracataca,47
0010-10-20 22:00:00.000000711,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000711,juan.isaza@giproyectos.com,47058,Ariguaní,47
0010-10-20 22:00:00.000000712,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000712,juan.isaza@giproyectos.com,47161,Cerro San Antonio,47
0010-10-20 22:00:00.000000713,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000713,juan.isaza@giproyectos.com,4717,Chivolo,47
0010-10-20 22:00:00.000000714,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000714,juan.isaza@giproyectos.com,47189,Ciénaga,47
0010-10-20 22:00:00.000000715,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000715,juan.isaza@giproyectos.com,47205,Concordia,47
0010-10-20 22:00:00.000000716,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000716,juan.isaza@giproyectos.com,47245,El Banco,47
0010-10-20 22:00:00.000000717,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000717,juan.isaza@giproyectos.com,47258,El Piñon,47
0010-10-20 22:00:00.000000718,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000718,juan.isaza@giproyectos.com,47268,El Retén,47
0010-10-20 22:00:00.000000719,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000719,juan.isaza@giproyectos.com,47288,Fundación,47
0010-10-20 22:00:00.000000720,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000720,juan.isaza@giproyectos.com,47318,Guamal,47
0010-10-20 22:00:00.000000721,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000721,juan.isaza@giproyectos.com,4746,Nueva Granada,47
0010-10-20 22:00:00.000000722,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000722,juan.isaza@giproyectos.com,47541,Pedraza,47
0010-10-20 22:00:00.000000723,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000723,juan.isaza@giproyectos.com,47545,Pijiño del Carmen,47
0010-10-20 22:00:00.000000724,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000724,juan.isaza@giproyectos.com,47551,Pivijay,47
0010-10-20 22:00:00.000000725,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000725,juan.isaza@giproyectos.com,47555,Plato,47
0010-10-20 22:00:00.000000726,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000726,juan.isaza@giproyectos.com,4757,Pueblo Viejo,47
0010-10-20 22:00:00.000000727,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000727,juan.isaza@giproyectos.com,47605,Remolino,47
0010-10-20 22:00:00.000000728,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000728,juan.isaza@giproyectos.com,4766,Sabanas de San Angel,47
0010-10-20 22:00:00.000000729,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000729,juan.isaza@giproyectos.com,47675,Salamina,47
0010-10-20 22:00:00.000000730,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000730,juan.isaza@giproyectos.com,47692,San Sebastián de Buenavista,47
0010-10-20 22:00:00.000000731,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000731,juan.isaza@giproyectos.com,47703,San Zenón,47
0010-10-20 22:00:00.000000732,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000732,juan.isaza@giproyectos.com,47707,Santa Ana,47
0010-10-20 22:00:00.000000733,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000733,juan.isaza@giproyectos.com,4772,Santa Bárbara de Pinto,47
0010-10-20 22:00:00.000000734,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000734,juan.isaza@giproyectos.com,47001,Santa Marta,47
0010-10-20 22:00:00.000000735,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000735,juan.isaza@giproyectos.com,47745,Sitionuevo,47
0010-10-20 22:00:00.000000736,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000736,juan.isaza@giproyectos.com,47798,Tenerife,47
0010-10-20 22:00:00.000000737,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000737,juan.isaza@giproyectos.com,4796,Zapayán,47
0010-10-20 22:00:00.000000738,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000000738,juan.isaza@giproyectos.com,4798,Zona Bananera,47
